date,listing_id_encod,listing_id,reviewer_id,reviewer_name,comments,host_id,host_name,host_description,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2017-07-23,666,18838543,24628511,Nour,The host canceled this reservation 34 days before arrival. This is an automated posting.,3828145,Anita,"House with a garden close to nature & city centre Great family house in the southern part of Stockholm, next to nature reserve and 20 minutes from the city centre by subway. Food store, pharmacy, café, restaurants, several playgrounds and a lake nearby. <br /><br />The house is ideal for families with children. 69 sqm plus a basement of the same size, 4 bedrooms and 2 bathrooms. It is on a quiet street, has a sauna, terasse, a great garden with a pirate ship tree house, trampoline and the forest just behind the house.<br /><br /><b>The space</b><br />Great family house in the southern part of Stockholm, next to nature reserve and 20 minutes from the city centre by subway. Food store, pharmacy, café, restaurants, several playgrounds and a lake nearby. <br /><br />The house is ideal for families with children. 69 sqm plus a basement of the same size, 4 bedrooms and 2 bathrooms. It is on a quiet street, has a sauna, terasse with a grill, a great garden with a pirate ship tree house and a trampoline, and a lake 10 minutes away on a bike.<",Skarpnäcks,59.27028,18.14007,Entire home/apt,1100.0,26,2023-01-05,0.38,8,5.0,4.96,4.96,5.0,5.0,4.92,4.88
2017-11-27,666,18838543,153207695,Dr. Markus,The host canceled this reservation 236 days before arrival. This is an automated posting.,3828145,Anita,"House with a garden close to nature & city centre Great family house in the southern part of Stockholm, next to nature reserve and 20 minutes from the city centre by subway. Food store, pharmacy, café, restaurants, several playgrounds and a lake nearby. <br /><br />The house is ideal for families with children. 69 sqm plus a basement of the same size, 4 bedrooms and 2 bathrooms. It is on a quiet street, has a sauna, terasse, a great garden with a pirate ship tree house, trampoline and the forest just behind the house.<br /><br /><b>The space</b><br />Great family house in the southern part of Stockholm, next to nature reserve and 20 minutes from the city centre by subway. Food store, pharmacy, café, restaurants, several playgrounds and a lake nearby. <br /><br />The house is ideal for families with children. 69 sqm plus a basement of the same size, 4 bedrooms and 2 bathrooms. It is on a quiet street, has a sauna, terasse with a grill, a great garden with a pirate ship tree house and a trampoline, and a lake 10 minutes away on a bike.<",Skarpnäcks,59.27028,18.14007,Entire home/apt,1100.0,26,2023-01-05,0.38,8,5.0,4.96,4.96,5.0,5.0,4.92,4.88
2017-07-28,702,19484272,142476113,Patricia,The host canceled this reservation 7 days before arrival. This is an automated posting.,136064006,Johan,"Not for rent Parhus i trivsamma Beckomberga/Bromma på lugn återvändsgata. Stilrent och funktionellt med generösa sällskapsytor och stor uteplats med bästa solläge. 5 sovrum samt ett pingisrum i en inredd vind med takfönster. Två badrum, varav ett med badkar. Stort rymligt kök. Trivsamt område nära till friluftsområde och kommunikationer. Tillgång till grill och cyklar till hela familjen.",Bromma,59.36077,17.90064,Shared room,4500.0,1,2017-07-28,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-08,667,18861813,59956413,André,The host canceled this reservation 113 days before arrival. This is an automated posting.,29427184,Roberto,"Beautiful house with a lovely garden close to town Central Stockholm, just 3 min walking to the subway station and then 10 min to T-centralen. Near shopping centers, 10 min walking to Globen. Near lakes; 10 min by car or bus. The house is 200 m2 with a beautiful garden. The kitchen is spacious and with a lot of windows, very illuminated. It is lovely to sit on the veranda and enjoy the evening sun, or perhaps another place in the garden. There is a park just across the street with beautiful trees and a typical Swedish ""Koloni trädgård""<br /><br /><b>The space</b><br />We live in a quite neighborhood with beautiful houses and surrounded by nature. The house is spacious and very beautifully decorated. Our garden is lovely and big. You won't find a house closer to town, just 10 min by subway to the very center of Stockholm.",Enskede-Årsta-Vantörs,59.29156,18.06748,Entire home/apt,3500.0,30,2022-08-15,0.43,5,4.97,4.93,5.0,4.97,5.0,4.83,4.72
2018-04-15,668,18865520,177216617,Chantal,The host canceled this reservation 107 days before arrival. This is an automated posting.,116188879,Isabella,"Nice place to enjoy your vacation A very nice large apartment great for couples or families. You have the subway ahead of you that takes you to the central station in 18 minutes.<br />There are many parks and green forests around, you have restaurants and supermarkets only 2 minutes away.<br />It is very quiet and safe in the house, many families living in the house therefore it´s important to keep the volume low.",Farsta,59.25848,18.08158,Private room,1000.0,3,2018-04-24,0.05,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2017-05-25,669,18910319,126582797,Daniel,The host canceled this reservation 7 days before arrival. This is an automated posting.,125794457,Marianne,"Flat with walking distance to the city center A central apartment located in the neighborhood Vasastan. Framed by the streets Odengatan and Sveavägen. Surrounded by nice restaurants, supermarkets, parks, shops and cafes. <br />Walking distance to the subway and buses such as Rådmansgatan, Odenplan, Tekniska Högskolan, bus 2 and 4 which takes you to all kinds of attractions.",Norrmalms,59.34568,18.05781,Entire home/apt,2000.0,1,2017-05-25,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,704,19529551,193276284,Ingrid,The host canceled this reservation 4 days before arrival. This is an automated posting.,137155339,Hillerodsgrand,"Sunny apartment 27 mins to Centralen The entire place is available for the tenant, the owner is not present.<br /><br />The 2 room apartment is in a green residential area next to the shopping mall Kista Galleria.<br /><br />Stockholm city central is accessible within 27 minutes by subway (T-bana):<br />+ 18 mins with the direct blue line (each 5..15 mins)<br />+ 9 mins walking. <br /><br />Arlanda Airport transfer is quite easy with the shuttle bus that has a stop (Ärvingevägen) in walking distance to the apartment. <br />Timetable and tickets: www dot flygbussarna dot se.<br /><br /><b>The space</b><br />It is a 2 rooms cozy apartment with a double bed and a huge design sofa. Internet, WiFi, 40 inch HD TV and a fully equipped kitchen is included.<br /><br /><b>Guest access</b><br />The guest gets the entire space. The host is not there.",Rinkeby-Tensta,59.39556,17.94929,Entire home/apt,480.0,8,2019-08-01,0.12,0,5.0,5.0,5.0,4.71,4.71,4.71,4.86
2017-10-16,674,18971965,6187562,Meryn,The host canceled this reservation 78 days before arrival. This is an automated posting.,60636779,Sigrun Sissi,"Green retreat in old garden city We love having Airbnb guests! Choose your own favorite spot in the large green garden. Chill or play with kittens. . We welcome you with an ice-tea/coffee. We respect your integrity, and your room has a separate entrance. Own bath room.<br /><br />The house is in a charming garden city built 1909 with cosy restaurants, cafés and small shops. Close to Södermalm and Globen.<br /><br />5 min walk to Metro <br />4 metro stops to Södermalm in city<br />15 min walk to Globen <br /><br />Fast WiFi. Kettle in the room to cook tea or coffee.<br /><br /><b>The space</b><br />Room with own entrance. Private fresh toilet with shower, bed suitable for two, (120 cm). Entrance via garden makes it easy to come and go without disturbing. You go through a laundry room / studio. Kettle in room and possibility to make tea and coffee.<br /><br /><b>Guest access</b><br />Washing machine, dryer and iron available for your use. Hair dryer.<br /><br /><b>Other things to note</b><br />We clean the room and prov",Enskede-Årsta-Vantörs,59.28571,18.08496,Private room,700.0,79,2022-08-01,1.11,10,4.9,4.96,4.77,4.97,4.99,4.87,4.87
2018-02-15,711,19675032,104937367,Roxana,The host canceled this reservation 8 days before arrival. This is an automated posting.,135712941,Jelena,"Casa Jelena at Slussen in the heart of Stockholm Large apartment at Slussen in the heart of Stockholm with all of Södermalm's restaurant and bar range. The apartment is bright, modern and recently renovated. It has a balcony and a large courtyard where you can enjoy the pergola and barbecue.The old town is only five minutes away. Götgatsbacken is around the corner and Djurgårdsfärjan is five minutes away. There are several food stores just minutes from the apartment.<br /><br /><b>The space</b><br />Our apartment is beautifully furnished and has a fantastic location in central Stockholm close to everything. The apartment consists of three bedrooms, a living room, kitchen, a bathroom, a guest toilet, a hall and a balcony. You can rent the entire apartment but you can only use two of the bedrooms. In the third bedroom, our things are kept. In the apartment are all amenities such as two ovens, microwave, coffee machine, coffee and tea, toaster etc. The bathroom has a large bathtub. There is a large courtyard with barbecue and space for ",Södermalms,59.3183,18.07015,Entire home/apt,2000.0,23,2022-11-02,0.33,4,5.0,5.0,4.95,5.0,5.0,5.0,4.81
2017-11-13,712,19688566,90692453,Vanessa,The host canceled this reservation 6 days before arrival. This is an automated posting.,138684890,Michaela,Fabolous flat in the city center ,Norrmalms,59.3463,18.05773,Entire home/apt,900.0,13,2019-11-22,0.19,0,4.92,5.0,4.83,5.0,5.0,5.0,5.0
2017-07-13,714,19763851,110797133,Maria,The host canceled this reservation the day before arrival. This is an automated posting.,136965165,Louise,"Cc Wonderful, central apartment just a few hundred meters from Stockholm central station. Walking distance to many major tourist attractions such as the city hall, The Royal Palace and shopping street Drottninggatan. Airport trains and buses are available from the central station only a few minutes away, as well as metro, trains and local buses. Supermarket within a short walking distance.<br /><br /><b>The space</b><br />Its a one bed room apartment, with a Queen size bed (120cm) but there is an extra (inflatable) bed available in the living room.  You are welcome to use the kitchen, fully equipped with fridge, freezer, oven, stove, coffee maker etc.<br /><br /><b>Guest access</b><br />Whole apartment",Norrmalms,59.33565,18.05251,Entire home/apt,1220.0,18,2018-10-07,0.26,0,4.76,4.71,5.0,4.94,5.0,4.93,4.73
2017-08-08,718,19798597,3688789,Janne,The host canceled this reservation 12 days before arrival. This is an automated posting.,109595810,Vasile,"Home sweet home Welcome to my home a 50 meters square apartment located in kungsholmen.There is an excellent access to subway,buses restaurants cafes bakeries bars and supermarkets all within 200-300 meters. My place is two stops away from central station.The apartment is  5 minutes walk to the water (Hornsberg Strand ) and some big parks where you have some outdoor gyms or just enjoy a quiet walk .Walking distance to the city center and the old town.<br /><br /><b>The space</b><br />There is a double bed queen size 160cm  and a sofa in the living room .I also can provide an extra sleeping mattress if is need it .The kitchen is fully equipped,There is a laundry room available in the building free of charge<br /><br /><b>Guest access</b><br />Access to whole apartment<br /><br /><b>Other things to note</b><br />I will try to make your stay at my place as good as possible.If you need any tips where to go or what to see I can help you .",Kungsholmens,59.33421,18.02752,Entire home/apt,800.0,6,2022-05-31,0.09,1,4.6,4.4,4.0,5.0,4.6,4.4,4.0
2018-10-23,677,19001942,71512379,Simon,The host canceled this reservation 82 days before arrival. This is an automated posting.,99198133,Ellinor,"Perfect family house 10 min from Stockholm C A large porch facing west. <br />Nearby it's possible to go hiking, biking and swimming. There is a skate park nearby and playgrounds.<br /><br />A 10 min trip by train will take you to Stockholm C - bars, restaurants, museums, shops etc. Stockholm is a fantastic city to vacate in, and don't forget the archipelago!<br /><br />This is a quiet neighbourhood, perfect for a calm vacation for a family/couple and we do not allow parties. <br /><br />Inviting guests/other people is not allowed unless we have agreed on that.<br /><br /><b>The space</b><br />The house is very cozy with one master bedroom and two smaller bedrooms. We have lots of toys, high chairs and other kids-related accessories. <br /><br />The porch is very nice with sun basically all day - there is a big dining table and you can chill out in our lovely rocking chairs (hanging from the roof), have a drink in our ”cozy corner” etc. You can open up the door/window between the kitchen and the porch, and on the porch we have se",Enskede-Årsta-Vantörs,59.2732,18.03206,Entire home/apt,1750.0,10,2022-08-07,0.16,1,5.0,4.89,4.78,5.0,5.0,4.33,4.67
